date,count,package
2022-08-16,2401,tidymodels
2022-08-17,2019,tidymodels
2022-08-18,1843,tidymodels
2022-08-19,2090,tidymodels
2022-08-20,941,tidymodels
2022-08-21,967,tidymodels
2022-08-22,2241,tidymodels
2022-08-23,2294,tidymodels
2022-08-24,2020,tidymodels
2022-08-25,2017,tidymodels
2022-08-26,1745,tidymodels
2022-08-27,877,tidymodels
2022-08-28,946,tidymodels
2022-08-29,2135,tidymodels
2022-08-30,2374,tidymodels
2022-08-31,2713,tidymodels
2022-09-01,2086,tidymodels
2022-09-02,1880,tidymodels
2022-09-03,1012,tidymodels
2022-09-04,1013,tidymodels
2022-09-05,1592,tidymodels
2022-09-06,2119,tidymodels
2022-09-07,1915,tidymodels
2022-09-08,1977,tidymodels
2022-09-09,1617,tidymodels
2022-09-10,1023,tidymodels
2022-09-11,946,tidymodels
2022-09-12,1755,tidymodels
2022-09-13,1906,tidymodels
2022-09-14,2168,tidymodels
2022-09-15,1929,tidymodels
2022-09-16,1984,tidymodels
2022-09-17,1196,tidymodels
2022-09-18,1013,tidymodels
2022-09-19,2042,tidymodels
2022-09-20,2201,tidymodels
2022-09-21,2189,tidymodels
2022-09-22,1876,tidymodels
2022-09-23,1708,tidymodels
2022-09-24,972,tidymodels
2022-09-25,1165,tidymodels
2022-09-26,2102,tidymodels
2022-09-27,1805,tidymodels
2022-09-28,1765,tidymodels
2022-09-29,1876,tidymodels
2022-09-30,1857,tidymodels
2022-10-01,830,tidymodels
2022-10-02,767,tidymodels
2022-10-03,1728,tidymodels
2022-10-04,1915,tidymodels
2022-10-05,1945,tidymodels
2022-10-06,1806,tidymodels
2022-10-07,1704,tidymodels
2022-10-08,1140,tidymodels
2022-10-09,1230,tidymodels
2022-10-10,2112,tidymodels
2022-10-11,2333,tidymodels
2022-10-12,2299,tidymodels
2022-10-13,2455,tidymodels
2022-10-14,1910,tidymodels
2022-10-15,1122,tidymodels
2022-10-16,1263,tidymodels
2022-01-01,38944,sf
2022-01-02,39590,sf
2022-01-03,41241,sf
2022-01-04,42020,sf
2022-01-05,40927,sf
2022-01-06,40606,sf
2022-01-07,37310,sf
2022-01-08,30555,sf
2022-01-09,32413,sf
2022-01-10,42224,sf
2022-01-11,40771,sf
2022-01-12,36348,sf
2022-01-13,42377,sf
2022-01-14,40468,sf
2022-01-15,37282,sf
2022-01-16,35632,sf
2022-01-17,39725,sf
2022-01-18,41831,sf
2022-01-19,43527,sf
2022-01-20,39104,sf
2022-01-21,37971,sf
2022-01-22,35893,sf
2022-01-23,35886,sf
2022-01-24,39123,sf
2022-01-25,40427,sf
2022-01-26,38772,sf
2022-01-27,37805,sf
2022-01-28,37565,sf
2022-01-29,35306,sf
2022-01-30,35681,sf
2022-01-31,38919,sf
2022-02-01,39182,sf
2022-02-02,38677,sf
2022-02-03,38141,sf
2022-02-04,40343,sf
2022-02-05,37703,sf
2022-02-06,46853,sf
2022-02-07,61198,sf
2022-02-08,60286,sf
2022-02-09,62862,sf
2022-02-10,61691,sf
2022-02-11,72527,sf
2022-02-12,71196,sf
2022-02-13,62370,sf
2022-02-14,55111,sf
2022-02-15,51040,sf
2022-02-16,52960,sf
2022-02-17,55245,sf
2022-02-18,54167,sf
2022-02-19,NA,sf
2022-02-20,49712,sf
2022-02-21,52482,sf
2022-02-22,54455,sf
2022-02-23,46808,sf
2022-02-24,42695,sf
2022-02-25,40555,sf
2022-02-26,47260,sf
2022-02-27,48957,sf
2022-02-28,49543,sf
2022-03-01,48728,sf
2022-03-02,37030,sf
2022-03-03,36418,sf
2022-03-04,34558,sf
2022-03-05,38180,sf
2022-03-06,44532,sf
2022-03-07,53009,sf
2022-03-08,53640,sf
2022-03-09,50623,sf
2022-03-10,49680,sf
2022-03-11,44299,sf
2022-03-12,38308,sf
2022-03-13,39488,sf
2022-03-14,46517,sf
2022-03-15,46329,sf
2022-03-16,54221,sf
2022-03-17,71414,sf
2022-03-18,68326,sf
2022-03-19,62411,sf
2022-03-20,60701,sf
2022-03-21,66494,sf
2022-03-22,69621,sf
2022-03-23,69389,sf
2022-03-24,68559,sf
2022-03-25,63037,sf
2022-03-26,61477,sf
2022-03-27,62933,sf
2022-03-28,65061,sf
2022-03-29,65730,sf
2022-03-30,63986,sf
2022-03-31,64685,sf
2022-04-01,64661,sf
2022-04-02,62832,sf
2022-04-03,60968,sf
2022-04-04,60585,sf
2022-04-05,60105,sf
2022-04-06,55955,sf
2022-04-07,55701,sf
2022-04-08,54345,sf
2022-04-09,51326,sf
2022-04-10,51421,sf
2022-04-11,53923,sf
2022-04-12,50133,sf
2022-04-13,48885,sf
2022-04-14,52345,sf
2022-04-15,52067,sf
2022-04-16,48973,sf
2022-04-17,51592,sf
2022-04-18,53713,sf
2022-04-19,56959,sf
2022-04-20,58229,sf
2022-04-21,56555,sf
2022-04-22,55594,sf
2022-04-23,52589,sf
2022-04-24,52010,sf
2022-04-25,53888,sf
2022-04-26,54913,sf
2022-04-27,53897,sf
2022-04-28,55041,sf
2022-04-29,65873,sf
2022-04-30,62170,sf
2022-05-01,62441,sf
2022-05-02,66169,sf
2022-05-03,66161,sf
2022-05-04,65068,sf
2022-05-05,65388,sf
2022-05-06,65519,sf
2022-05-07,63072,sf
2022-05-08,63410,sf
2022-05-09,68028,sf
2022-05-10,69197,sf
2022-05-11,69924,sf
2022-05-12,69098,sf
2022-05-13,69278,sf
2022-05-14,63742,sf
2022-05-15,42535,sf
2022-05-16,36316,sf
2022-05-17,78379,sf
2022-05-18,81801,sf
2022-05-19,77509,sf
2022-05-20,76211,sf
2022-05-21,69176,sf
2022-05-22,64353,sf
2022-05-23,69244,sf
2022-05-24,68889,sf
2022-05-25,70669,sf
2022-05-26,66784,sf
2022-05-27,57235,sf
2022-05-28,61267,sf
2022-05-29,61784,sf
2022-05-30,64889,sf
2022-05-31,65764,sf
2022-06-01,65471,sf
2022-06-02,64483,sf
2022-06-03,63052,sf
2022-06-04,58995,sf
2022-06-05,59541,sf
2022-06-06,61952,sf
2022-06-07,62796,sf
2022-06-08,63388,sf
2022-06-09,62657,sf
2022-06-10,61552,sf
2022-06-11,58812,sf
2022-06-12,58358,sf
2022-06-13,62138,sf
2022-06-14,63223,sf
2022-06-15,63782,sf
2022-06-16,63529,sf
2022-06-17,62543,sf
2022-06-18,58772,sf
2022-06-19,59402,sf
2022-06-20,64207,sf
2022-06-21,63783,sf
2022-06-22,63376,sf
2022-06-23,62294,sf
2022-06-24,62377,sf
2022-06-25,60050,sf
2022-06-26,59406,sf
2022-06-27,62451,sf
2022-06-28,62148,sf
2022-06-29,61123,sf
2022-06-30,59517,sf
2022-07-01,59661,sf
2022-07-02,57313,sf
2022-07-03,57136,sf
2022-07-11,63371,sf
2022-07-12,63140,sf
2022-07-13,64470,sf
2022-07-14,65519,sf
2022-07-15,65962,sf
2022-07-16,61198,sf
2022-07-17,60481,sf
2022-07-18,68189,sf
2022-07-19,66538,sf
2022-07-20,59413,sf
2022-07-21,55960,sf
2022-07-22,56194,sf
2022-07-23,57087,sf
2022-07-24,60917,sf
2022-07-25,65964,sf
2022-07-26,67103,sf
2022-07-27,66024,sf
2022-07-28,63240,sf
2022-07-29,61165,sf
2022-07-30,55802,sf
2022-07-31,56312,sf
2022-08-01,62038,sf
2022-08-02,NA,sf
2022-08-03,62000,sf
2022-08-04,62003,sf
2022-08-05,61304,sf
2022-08-06,57796,sf
2022-08-07,57263,sf
2022-08-08,60450,sf
2022-08-09,56432,sf
2022-08-10,56394,sf
2022-08-11,56618,sf
2022-08-12,60115,sf
2022-08-13,58984,sf
2022-08-14,58675,sf
2022-08-15,62124,sf
2022-08-16,62221,sf
2022-08-17,61051,sf
2022-08-18,62215,sf
2022-08-19,66228,sf
2022-08-20,63497,sf
2022-08-21,64695,sf
2022-08-22,74162,sf
2022-08-23,70157,sf
2022-08-24,57454,sf
2022-08-25,56384,sf
2022-08-26,52809,sf
2022-08-27,48157,sf
2022-08-28,48512,sf
2022-08-29,52173,sf
2022-08-30,51550,sf
2022-08-31,50573,sf
2022-09-01,49846,sf
2022-09-02,50247,sf
2022-09-03,46861,sf
2022-09-04,47585,sf
2022-09-05,50681,sf
2022-09-06,52036,sf
2022-09-07,50866,sf
2022-09-08,51452,sf
2022-09-09,49791,sf
2022-09-10,46414,sf
2022-09-11,45615,sf
2022-09-12,50257,sf
2022-09-13,50168,sf
2022-09-14,51520,sf
2022-09-15,50729,sf
2022-09-16,51498,sf
2022-09-17,46956,sf
2022-09-18,47566,sf
2022-09-19,52102,sf
2022-09-20,52533,sf
2022-09-21,51588,sf
2022-09-22,51222,sf
2022-09-23,49487,sf
2022-09-24,47362,sf
2022-09-25,47819,sf
2022-09-26,52654,sf
2022-09-27,51779,sf
2022-09-28,50709,sf
2022-09-29,50713,sf
2022-09-30,50179,sf
2022-10-01,46558,sf
2022-10-02,46702,sf
2022-10-03,50811,sf
2022-10-04,51067,sf
2022-10-05,50550,sf
2022-10-06,52354,sf
2022-10-07,49537,sf
2022-10-08,46223,sf
2022-10-09,46614,sf
2022-10-10,50382,sf
2022-10-11,50794,sf
2022-10-12,50568,sf
2022-10-13,49622,sf
2022-10-14,49166,sf
2022-10-15,45154,sf
2022-10-16,45087,sf
2022-01-01,8386,rvest
2022-01-02,9844,rvest
2022-01-03,16319,rvest
2022-01-04,18388,rvest
2022-01-05,19105,rvest
2022-01-06,18238,rvest
2022-01-07,17512,rvest
2022-01-08,10760,rvest
2022-01-09,10941,rvest
2022-01-10,20339,rvest
2022-01-11,21470,rvest
2022-01-12,21384,rvest
2022-01-13,20949,rvest
2022-01-14,18884,rvest
2022-01-15,12204,rvest
2022-01-16,12352,rvest
2022-01-17,18460,rvest
2022-01-18,21562,rvest
2022-01-19,22610,rvest
2022-01-20,22601,rvest
2022-01-21,18960,rvest
2022-01-22,12316,rvest
2022-01-23,12297,rvest
2022-01-24,NA,rvest
2022-01-25,21691,rvest
2022-01-26,21773,rvest
2022-01-27,22274,rvest
2022-01-28,19515,rvest
2022-01-29,11952,rvest
2022-01-30,12135,rvest
2022-01-31,21117,rvest
2022-02-01,21457,rvest
2022-02-02,21287,rvest
2022-02-03,21556,rvest
2022-02-04,19689,rvest
2022-02-05,11815,rvest
2022-02-06,11862,rvest
2022-02-07,22293,rvest
2022-02-08,23437,rvest
2022-02-09,22436,rvest
2022-02-10,22498,rvest
2022-02-11,18848,rvest
2022-02-12,11392,rvest
2022-02-13,11428,rvest
2022-02-14,20152,rvest
2022-02-15,21994,rvest
2022-02-16,21292,rvest
2022-02-17,20696,rvest
2022-02-18,18495,rvest
2022-02-19,11129,rvest
2022-02-20,11565,rvest
2022-02-21,19390,rvest
2022-02-22,21853,rvest
2022-02-23,22049,rvest
2022-02-24,19802,rvest
2022-02-25,17667,rvest
2022-02-26,11283,rvest
2022-02-27,11667,rvest
2022-02-28,19089,rvest
2022-03-01,20471,rvest
2022-03-02,20923,rvest
2022-03-03,20819,rvest
2022-03-04,20016,rvest
2022-03-05,13074,rvest
2022-03-06,13505,rvest
2022-03-07,22037,rvest
2022-03-08,21612,rvest
2022-03-09,20449,rvest
2022-03-10,20727,rvest
2022-03-11,19044,rvest
2022-03-12,11806,rvest
2022-03-13,11940,rvest
2022-03-14,20827,rvest
2022-03-15,20650,rvest
2022-03-16,20884,rvest
2022-03-17,19556,rvest
2022-03-18,17555,rvest
2022-03-19,12412,rvest
2022-03-20,12081,rvest
2022-03-21,20730,rvest
2022-03-22,20709,rvest
2022-03-23,20492,rvest
2022-03-24,20105,rvest
2022-03-25,17846,rvest
2022-03-26,11856,rvest
2022-03-27,12124,rvest
2022-03-28,20762,rvest
2022-03-29,21736,rvest
2022-03-30,21446,rvest
2022-03-31,21248,rvest
2022-04-01,18642,rvest
2022-04-02,12503,rvest
2022-04-03,12549,rvest
2022-04-04,20214,rvest
2022-04-05,21223,rvest
2022-04-06,21242,rvest
2022-04-07,20180,rvest
2022-04-08,17620,rvest
2022-04-09,12361,rvest
2022-04-10,12230,rvest
2022-04-11,19699,rvest
2022-04-12,19800,rvest
2022-04-13,18915,rvest
2022-04-14,18078,rvest
2022-04-15,14439,rvest
2022-04-16,10999,rvest
2022-04-17,11282,rvest
2022-04-18,16507,rvest
2022-04-19,19681,rvest
2022-04-20,19825,rvest
2022-04-21,20221,rvest
2022-04-22,17584,rvest
2022-04-23,13015,rvest
2022-04-24,14068,rvest
2022-04-25,20961,rvest
2022-04-26,21380,rvest
2022-04-27,20300,rvest
2022-04-28,20331,rvest
2022-04-29,18896,rvest
2022-04-30,12130,rvest
2022-05-01,12012,rvest
2022-05-02,18690,rvest
2022-05-03,20621,rvest
2022-05-04,20336,rvest
2022-05-05,19577,rvest
2022-05-06,18091,rvest
2022-05-07,12303,rvest
2022-05-08,11610,rvest
2022-05-09,20154,rvest
2022-05-10,20406,rvest
2022-05-11,19739,rvest
2022-05-12,19816,rvest
2022-05-13,17665,rvest
2022-05-14,11695,rvest
2022-05-15,11185,rvest
2022-05-16,20777,rvest
2022-05-17,21629,rvest
2022-05-18,19544,rvest
2022-05-19,19036,rvest
2022-05-20,16915,rvest
2022-05-21,11256,rvest
2022-05-22,11664,rvest
2022-05-23,19048,rvest
2022-05-24,19564,rvest
2022-05-25,18351,rvest
2022-05-26,16722,rvest
2022-05-27,15331,rvest
2022-05-28,11306,rvest
2022-05-29,10982,rvest
2022-05-30,16609,rvest
2022-05-31,18335,rvest
2022-06-01,17812,rvest
2022-06-02,16987,rvest
2022-06-03,15574,rvest
2022-06-04,11064,rvest
2022-06-05,11180,rvest
2022-06-06,17823,rvest
2022-06-07,20177,rvest
2022-06-08,19009,rvest
2022-06-09,18171,rvest
2022-06-10,16546,rvest
2022-06-11,10659,rvest
2022-06-12,10691,rvest
2022-06-13,17888,rvest
2022-06-14,18140,rvest
2022-06-15,17755,rvest
2022-06-16,17292,rvest
2022-06-17,15104,rvest
2022-06-18,10445,rvest
2022-06-19,10440,rvest
2022-06-20,17501,rvest
2022-06-21,18498,rvest
2022-06-22,18964,rvest
2022-06-23,17079,rvest
2022-06-24,15063,rvest
2022-06-25,10435,rvest
2022-06-26,10728,rvest
2022-06-27,18128,rvest
2022-06-28,17785,rvest
2022-06-29,17515,rvest
2022-06-30,16161,rvest
2022-07-01,13819,rvest
2022-07-02,9012,rvest
2022-07-03,9382,rvest
2022-07-11,16748,rvest
2022-07-12,16775,rvest
2022-07-13,16764,rvest
2022-07-14,16118,rvest
2022-07-15,14247,rvest
2022-07-16,10420,rvest
2022-07-17,10162,rvest
2022-07-18,18378,rvest
2022-07-19,19452,rvest
2022-07-20,19222,rvest
2022-07-21,18821,rvest
2022-07-22,16525,rvest
2022-07-23,11387,rvest
2022-07-24,11564,rvest
2022-07-25,18437,rvest
2022-07-26,20299,rvest
2022-07-27,19413,rvest
2022-07-28,24044,rvest
2022-07-29,22027,rvest
2022-07-30,17311,rvest
2022-07-31,18001,rvest
2022-08-01,24935,rvest
2022-08-02,25089,rvest
2022-08-03,24810,rvest
2022-08-04,24683,rvest
2022-08-05,22325,rvest
2022-08-06,16013,rvest
2022-08-07,16935,rvest
2022-08-08,24356,rvest
2022-08-09,24367,rvest
2022-08-10,23048,rvest
2022-08-11,22022,rvest
2022-08-12,20525,rvest
2022-08-13,15158,rvest
2022-08-14,16527,rvest
2022-08-15,21470,rvest
2022-08-16,23925,rvest
2022-08-17,18209,rvest
2022-08-18,17375,rvest
2022-08-19,16281,rvest
2022-08-20,18210,rvest
2022-08-21,17076,rvest
2022-08-22,28065,rvest
2022-08-23,30016,rvest
2022-08-24,27629,rvest
2022-08-25,25626,rvest
2022-08-26,22873,rvest
2022-08-27,14677,rvest
2022-08-28,15278,rvest
2022-08-29,26455,rvest
2022-08-30,27250,rvest
2022-08-31,27187,rvest
2022-09-01,26502,rvest
2022-09-02,23342,rvest
2022-09-03,13548,rvest
2022-09-04,13948,rvest
2022-09-05,22478,rvest
2022-09-06,27053,rvest
2022-09-07,25836,rvest
2022-09-08,25367,rvest
2022-09-09,22250,rvest
2022-09-10,13391,rvest
2022-09-11,14539,rvest
2022-09-12,24233,rvest
2022-09-13,25814,rvest
2022-09-14,25108,rvest
2022-09-15,24320,rvest
2022-09-16,21449,rvest
2022-09-17,11337,rvest
2022-09-18,12017,rvest
2022-09-19,22968,rvest
2022-09-20,25155,rvest
2022-09-21,24076,rvest
2022-09-22,23024,rvest
2022-09-23,19185,rvest
2022-09-24,11361,rvest
2022-09-25,11993,rvest
2022-09-26,24277,rvest
2022-09-27,25015,rvest
2022-09-28,23759,rvest
2022-09-29,23769,rvest
2022-09-30,20423,rvest
2022-10-01,11419,rvest
2022-10-02,11963,rvest
2022-10-03,21913,rvest
2022-10-04,24919,rvest
2022-10-05,23510,rvest
2022-10-06,23459,rvest
2022-10-07,19651,rvest
2022-10-08,12173,rvest
2022-10-09,12367,rvest
2022-10-10,21834,rvest
2022-10-11,24133,rvest
2022-10-12,23013,rvest
2022-10-13,23293,rvest
2022-10-14,19605,rvest
2022-10-15,12107,rvest
2022-10-16,11909,rvest
2022-01-01,28297,rlang
2022-01-02,32214,rlang
2022-01-03,52768,rlang
2022-01-04,59377,rlang
2022-01-05,62187,rlang
2022-01-06,65237,rlang
2022-01-07,61233,rlang
2022-01-08,34320,rlang
2022-01-09,34401,rlang
2022-01-10,66129,rlang
2022-01-11,74452,rlang
2022-01-12,75985,rlang
2022-01-13,73396,rlang
2022-01-14,65975,rlang
2022-01-15,36209,rlang
2022-01-16,35783,rlang
2022-01-17,60195,rlang
2022-01-18,70410,rlang
2022-01-19,82534,rlang
2022-01-20,76330,rlang
2022-01-21,65230,rlang
2022-01-22,37205,rlang
2022-01-23,36772,rlang
2022-01-24,72296,rlang
2022-01-25,77783,rlang
2022-01-26,75825,rlang
2022-01-27,103948,rlang
2022-01-28,80375,rlang
2022-01-29,47821,rlang
2022-01-30,42480,rlang
2022-01-31,78536,rlang
2022-02-01,81203,rlang
2022-02-02,82544,rlang
2022-02-03,95849,rlang
2022-02-04,87453,rlang
2022-02-05,44409,rlang
2022-02-06,42138,rlang
2022-02-07,83938,rlang
2022-02-08,88653,rlang
2022-02-09,90341,rlang
2022-02-10,87003,rlang
2022-02-11,74406,rlang
2022-02-12,42672,rlang
2022-02-13,41228,rlang
2022-02-14,83070,rlang
2022-02-15,88749,rlang
2022-02-16,87780,rlang
2022-02-17,89385,rlang
2022-02-18,73545,rlang
2022-02-19,42620,rlang
2022-02-20,44790,rlang
2022-02-21,83650,rlang
2022-02-22,85286,rlang
2022-02-23,84611,rlang
2022-02-24,76739,rlang
2022-02-25,71016,rlang
2022-02-26,37923,rlang
2022-02-27,38723,rlang
2022-02-28,75277,rlang
2022-03-01,82189,rlang
2022-03-02,89735,rlang
2022-03-03,84246,rlang
2022-03-04,80870,rlang
2022-03-05,50683,rlang
2022-03-06,47475,rlang
2022-03-07,89501,rlang
2022-03-08,89713,rlang
2022-03-09,89602,rlang
2022-03-10,88911,rlang
2022-03-11,79798,rlang
2022-03-12,42186,rlang
2022-03-13,41786,rlang
2022-03-14,84865,rlang
2022-03-15,86450,rlang
2022-03-16,91525,rlang
2022-03-17,93160,rlang
2022-03-18,77585,rlang
2022-03-19,42817,rlang
2022-03-20,47588,rlang
2022-03-21,91342,rlang
2022-03-22,90045,rlang
2022-03-23,89880,rlang
2022-03-24,90529,rlang
2022-03-25,76815,rlang
2022-03-26,42941,rlang
2022-03-27,45964,rlang
2022-03-28,83868,rlang
2022-03-29,95910,rlang
2022-03-30,94019,rlang
2022-03-31,90468,rlang
2022-04-01,78066,rlang
2022-04-02,44866,rlang
2022-04-03,41768,rlang
2022-04-04,87392,rlang
2022-04-05,92836,rlang
2022-04-06,90833,rlang
2022-04-07,86761,rlang
2022-04-08,80000,rlang
2022-04-09,47199,rlang
2022-04-10,43542,rlang
2022-04-11,86601,rlang
2022-04-12,84076,rlang
2022-04-13,84505,rlang
2022-04-14,82431,rlang
2022-04-15,61859,rlang
2022-04-16,45518,rlang
2022-04-17,44071,rlang
2022-04-18,81272,rlang
2022-04-19,94178,rlang
2022-04-20,95456,rlang
2022-04-21,93904,rlang
2022-04-22,NA,rlang
2022-04-23,45483,rlang
2022-04-24,50213,rlang
2022-04-25,87096,rlang
2022-04-26,97043,rlang
2022-04-27,89523,rlang
2022-04-28,87565,rlang
2022-04-29,81181,rlang
2022-04-30,43332,rlang
2022-05-01,44847,rlang
2022-05-02,80803,rlang
2022-05-03,87948,rlang
2022-05-04,100848,rlang
2022-05-05,92787,rlang
2022-05-06,86911,rlang
2022-05-07,49264,rlang
2022-05-08,46257,rlang
2022-05-09,87639,rlang
2022-05-10,92754,rlang
2022-05-11,89957,rlang
2022-05-12,90006,rlang
2022-05-13,79689,rlang
2022-05-14,45988,rlang
2022-05-15,40553,rlang
2022-05-16,79776,rlang
2022-05-17,90452,rlang
2022-05-18,87495,rlang
2022-05-19,84536,rlang
2022-05-20,76402,rlang
2022-05-21,41763,rlang
2022-05-22,39126,rlang
2022-05-23,85855,rlang
2022-05-24,87284,rlang
2022-05-25,81101,rlang
2022-05-26,79804,rlang
2022-05-27,70586,rlang
2022-05-28,40269,rlang
2022-05-29,38448,rlang
2022-05-30,71587,rlang
2022-05-31,77169,rlang
2022-06-01,76827,rlang
2022-06-02,76160,rlang
2022-06-03,68577,rlang
2022-06-04,46431,rlang
2022-06-05,43453,rlang
2022-06-06,73283,rlang
2022-06-07,87972,rlang
2022-06-08,90543,rlang
2022-06-09,85263,rlang
2022-06-10,75117,rlang
2022-06-11,43535,rlang
2022-06-12,41632,rlang
2022-06-13,78052,rlang
2022-06-14,78916,rlang
2022-06-15,79358,rlang
2022-06-16,79162,rlang
2022-06-17,71339,rlang
2022-06-18,39344,rlang
2022-06-19,38068,rlang
2022-06-20,70073,rlang
2022-06-21,77717,rlang
2022-06-22,77605,rlang
2022-06-23,80916,rlang
2022-06-24,68852,rlang
2022-06-25,41021,rlang
2022-06-26,37908,rlang
2022-06-27,77034,rlang
2022-06-28,112690,rlang
2022-06-29,103506,rlang
2022-06-30,89345,rlang
2022-07-01,73849,rlang
2022-07-02,43858,rlang
2022-07-03,41200,rlang
2022-07-11,96380,rlang
2022-07-12,104083,rlang
2022-07-13,105979,rlang
2022-07-14,98084,rlang
2022-07-15,79138,rlang
2022-07-16,47528,rlang
2022-07-17,46542,rlang
2022-07-18,89789,rlang
2022-07-19,94380,rlang
2022-07-20,88638,rlang
2022-07-21,83223,rlang
2022-07-22,NA,rlang
2022-07-23,43359,rlang
2022-07-24,51717,rlang
2022-07-25,89521,rlang
2022-07-26,88735,rlang
2022-07-27,85670,rlang
2022-07-28,81680,rlang
2022-07-29,80531,rlang
2022-07-30,39520,rlang
2022-07-31,41098,rlang
2022-08-01,80220,rlang
2022-08-02,85669,rlang
2022-08-03,NA,rlang
2022-08-04,81514,rlang
2022-08-05,70109,rlang
2022-08-06,38787,rlang
2022-08-07,41437,rlang
2022-08-08,78819,rlang
2022-08-09,76908,rlang
2022-08-10,76123,rlang
2022-08-11,75660,rlang
2022-08-12,66201,rlang
2022-08-13,36244,rlang
2022-08-14,40332,rlang
2022-08-15,66867,rlang
2022-08-16,80980,rlang
2022-08-17,77132,rlang
2022-08-18,77402,rlang
2022-08-19,72103,rlang
2022-08-20,43192,rlang
2022-08-21,42618,rlang
2022-08-22,81340,rlang
2022-08-23,93414,rlang
2022-08-24,89648,rlang
2022-08-25,89310,rlang
2022-08-26,73171,rlang
2022-08-27,40388,rlang
2022-08-28,41994,rlang
2022-08-29,85279,rlang
2022-08-30,94670,rlang
2022-08-31,108422,rlang
2022-09-01,112503,rlang
2022-09-02,89698,rlang
2022-09-03,41490,rlang
2022-09-04,41083,rlang
2022-09-05,77844,rlang
2022-09-06,105186,rlang
2022-09-07,101971,rlang
2022-09-08,98576,rlang
2022-09-09,83387,rlang
2022-09-10,47601,rlang
2022-09-11,49338,rlang
2022-09-12,105194,rlang
2022-09-13,115821,rlang
2022-09-14,116565,rlang
2022-09-15,106224,rlang
2022-09-16,89055,rlang
2022-09-17,49638,rlang
2022-09-18,52704,rlang
2022-09-19,105235,rlang
2022-09-20,110111,rlang
2022-09-21,106944,rlang
2022-09-22,109364,rlang
2022-09-23,91718,rlang
2022-09-24,62785,rlang
2022-09-25,72533,rlang
2022-09-26,124984,rlang
2022-09-27,115749,rlang
2022-09-28,115180,rlang
2022-09-29,108945,rlang
2022-09-30,96309,rlang
2022-10-01,50905,rlang
2022-10-02,51833,rlang
2022-10-03,99704,rlang
2022-10-04,108563,rlang
2022-10-05,102862,rlang
2022-10-06,107194,rlang
2022-10-07,94331,rlang
2022-10-08,56174,rlang
2022-10-09,57187,rlang
2022-10-10,100887,rlang
2022-10-11,112642,rlang
2022-10-12,106655,rlang
2022-10-13,NA,rlang
2022-10-14,96153,rlang
2022-10-15,53005,rlang
2022-10-16,58577,rlang
2022-01-01,3410,here
2022-01-02,4086,here
2022-01-03,6304,here
2022-01-04,7117,here
2022-01-05,7597,here
2022-01-06,6996,here
2022-01-07,6517,here
2022-01-08,3528,here
2022-01-09,4064,here
2022-01-10,6766,here
2022-01-11,7136,here
2022-01-12,7107,here
2022-01-13,7557,here
2022-01-14,6704,here
2022-01-15,4094,here
2022-01-16,4508,here
2022-01-17,6472,here
2022-01-18,7537,here
2022-01-19,7803,here
2022-01-20,7063,here
2022-01-21,6569,here
2022-01-22,3452,here
2022-01-23,3898,here
2022-01-24,6939,here
2022-01-25,6668,here
2022-01-26,7437,here
2022-01-27,7524,here
2022-01-28,7143,here
2022-01-29,3751,here
2022-01-30,4526,here
2022-01-31,8623,here
2022-02-01,8429,here
2022-02-02,7221,here
2022-02-03,7365,here
2022-02-04,6669,here
2022-02-05,3391,here
2022-02-06,NA,here
2022-02-07,7380,here
2022-02-08,7529,here
2022-02-09,7273,here
2022-02-10,7708,here
2022-02-11,6697,here
2022-02-12,3529,here
2022-02-13,3484,here
2022-02-14,7193,here
2022-02-15,7793,here
2022-02-16,7297,here
2022-02-17,7379,here
2022-02-18,7107,here
2022-02-19,3786,here
2022-02-20,4032,here
2022-02-21,7247,here
2022-02-22,8147,here
2022-02-23,8838,here
2022-02-24,7897,here
2022-02-25,6997,here
2022-02-26,3669,here
2022-02-27,4062,here
2022-02-28,7305,here
2022-03-01,7625,here
2022-03-02,8012,here
2022-03-03,7804,here
2022-03-04,7438,here
2022-03-05,4379,here
2022-03-06,5053,here
2022-03-07,8676,here
2022-03-08,8735,here
2022-03-09,10119,here
2022-03-10,8894,here
2022-03-11,7678,here
2022-03-12,4777,here
2022-03-13,5028,here
2022-03-14,8637,here
2022-03-15,9829,here
2022-03-16,8451,here
2022-03-17,8134,here
2022-03-18,8053,here
2022-03-19,4821,here
2022-03-20,4968,here
2022-03-21,9036,here
2022-03-22,7650,here
2022-03-23,8418,here
2022-03-24,7853,here
2022-03-25,8388,here
2022-03-26,4996,here
2022-03-27,5775,here
2022-03-28,8991,here
2022-03-29,8801,here
2022-03-30,8715,here
2022-03-31,9312,here
2022-04-01,8022,here
2022-04-02,4550,here
2022-04-03,4803,here
2022-04-04,9468,here
2022-04-05,8725,here
2022-04-06,8461,here
2022-04-07,9127,here
2022-04-08,8344,here
2022-04-09,5420,here
2022-04-10,5669,here
2022-04-11,9907,here
2022-04-12,10058,here
2022-04-13,9839,here
2022-04-14,9020,here
2022-04-15,7473,here
2022-04-16,5318,here
2022-04-17,4368,here
2022-04-18,7197,here
2022-04-19,8989,here
2022-04-20,8905,here
2022-04-21,9173,here
2022-04-22,8396,here
2022-04-23,4953,here
2022-04-24,4791,here
2022-04-25,9176,here
2022-04-26,9390,here
2022-04-27,9134,here
2022-04-28,8835,here
2022-04-29,8280,here
2022-04-30,4651,here
